"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL","Update People Search (Find people Table) - 2026-02-13T07:37:40.083Z"
,"Ziekenhuis Rivierenland Tiel","Ziekenhuis Rivierenland is een streekziekenhuis met 373 bedden en 19 specialismen. Het ziekenhuis heeft 2 poliklinieken, de polikliniek in Tiel en de Barbara-polikliniek te Culemborg, en speelt een belangrijke rol in de gezondheidszorg in de regio midden-Betuwe. In ons ziekenhuis heerst een plezierige en informele sfeer voor zowel patiënten en bezoekers als voor de ruim 1500 medewerkers en vrijwilligers. Centraal staat het verlenen van kwalitatief uitstekende patiëntenzorg.

De missie van Ziekenhuis Rivierenland: De patiënten uit onze regio (maar ook daarbuiten) kunnen rekenen op een breed pakket aan ziekenhuiszorg van constante, hoge kwaliteit in een veilige en gastvrije omgeving, 24 uur per dag, 7 dagen per week. De organisatie is ondernemend en staat midden tussen de andere zorgaanbieders van de regio Rivierenland.

Ziekenhuis Rivierenland, hét Mensenziekenhuis.

Wij zijn van mening dat zorg niet begint en eindigt in het ziekenhuis; daarom werken wij nauw samen met huisartsen, met verloskundigen, met thuiszorgorganisaties en met verzorgings- en verpleeghuizen. Alleen op deze manier kunnen wij ervoor zorgen dat alle hoogwaardige zorg direct beschikbaar blijft en nóg beter wordt.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Tiel, Gelderland","Netherlands","ziekenhuisrivierenland.nl","https://www.linkedin.com/company/ziekenhuis-rivierenland",
,"Zorgbalans","Stichting Zorgbalans is een grote zorgaanbieder in de regio Kennemerland en Zuid-Holland Noord. Ouderen kunnen bij ons terecht voor tijdelijke en langdurige verzorging, behandeling en verpleging . Dit kan zowel bij mensen thuis als in onze woonzorgcentra en verpleeghuizen.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Haarlem, Noord-Holland","Netherlands","zorgbalans.nl","https://www.linkedin.com/company/zorgbalans",
,"HappyNurse","Met liefdevolle aandacht geven we professionele zorg. Dát is wat onze flexwerkers en opdrachtgevers ervaren en waarderen. En dat perfect past bij wie we zijn en hoe we werken: liever vandaag dan morgen, liever dat stapje extra, liever werken bij de leukste club. Dat is wat we bedoelen met Liever HappyNurse. Het is dan ook mijn allerliefste wens dat steeds meer zorgorganisaties, patiënten en medewerkers met een groot zorghart bewust liever voor ons kiezen. Dát is het HappyNurse-effect.","Hospitals and Health Care","1,001-5,000 employees","Privately Held","Den Haag, Zuid-Holland","Netherlands","happynurse.nl","https://www.linkedin.com/company/happy-nurse",
,"Medipoint","Medipoint (onderdeel van Medux) is de grootste aanbieder van zorghulpmiddelen in Nederland. Of het nu gaat om advies, kopen, huren of lenen: bij Medipoint kun je terecht met alle zorgvragen. We helpen je graag persoonlijk en nemen daarvoor de tijd. We hebben 60 fysieke winkels en meer dan 160 uitleenpunten door heel Nederland. En door inzet van onze webshop en de Thuisservice, is ons assortiment altijd voor iedereen bereikbaar. 

Bij Medipoint vinden we het belangrijk dat de aanvraag van een zorghulpmiddel zo soepel mogelijk verloopt. We werken daarom nauw samen met veel gemeenten, zorgverzekeraars en thuiszorgorganisaties. Hierdoor hebben wij veel actuele kennis van de zorgmarkt en kunnen we deskundig adviseren over de vergoedingsmogelijkheden van hulpmiddelen.

Medipoint heeft een team speciaal gericht op professionals binnen de zorg, het Medipoint Care Team. Het Care Team onderhoudt contact met deze professionals en houdt hen op de hoogte van actuele ontwikkelingen op het gebied van relevante wet- en regelgeving, producten en dienstverlening van Medipoint. Daarnaast ondersteunt het Care Team haar klanten door het geven van trainingen, cursussen en advies over complexe zorgsituaties.","Hospitals and Health Care","1,001-5,000 employees","Privately Held","Utrecht","Netherlands","medipoint.nl","https://www.linkedin.com/company/medipoint",
,"Landstede Groep","Landstede Groep is een onderwijsorganisatie met een gevarieerd aanbod voor jong en oud. Wij hebben oog voor elk mens en stimuleren de mogelijkheden om talenten te ontwikkelen. Wij leggen actief verbinding en slaan een brug tussen onderwijs, de omgeving en de samenleving. Met waarde(n)vol leren, leven en werken bekennen we kleur en geven we invulling aan onze maatschappelijke opdracht.’ 

We stimuleren het leren in alle levensfasen en begeleiden jongeren en volwassenen bij het ontwikkelen van hun kennis en vaardigheden en bij het aanspreken van hun talenten. In hun eigen tempo, in hun eigen buurt. 

Werken bij Landstede Groep is mensenwerk!  Plezier in je werk hebben, er aan bijdragen om met jouw vakkennis, vakvaardigheid en bevlogenheid het beste uit onze leerlingen en studenten te halen. Meedenken en meegroeien om met je team onderwijs te bieden waar onze leerlingen/studenten en de arbeidsmarkt om vragen. Een cultuur waarin je samenwerkt met gedreven collega's en waarin ondernemerschap gestimuleerd wordt. Dat maakt werken bij Landstede Groep iedere dag bijzonder!

Heb jij interesse in een baan bij Landstede Groep? Kijk voor al onze vacatures op https://www.landstedegroep.nl/vacatures","Education Administration Programs","1,001-5,000 employees","Educational","Zwolle, Overijssel","Netherlands","landstedegroep.nl","https://www.linkedin.com/company/landstede-groep",
,"Incluzio","Incluzio is actief in de zorg, de dienstverlening en het sociale domein. Drie werkterreinen die in elke buurt of wijk aanwezig zijn, maar nog nergens echt integraal aangepakt worden.

Door het weghalen van de (financiële) schotten tussen zorg, dienstverlening en het sociale domein maakt Incluzio het beleid en de uitvoering veel efficiënter en effectiever. Dat is ook nodig. Het decentralisatiebeleid van het Rijk gaat samen met een forse korting op de budgetten. Tegelijkertijd dwingt de participatiewet gemeenten concrete resultaten te behalen in het creëren van werk en werkervaringsplekken.

Met zijn resultaatgerichte aanpak weet Incluzio op al deze terreinen goed te presteren. De integratie van taken zorgt bovendien voor een belangrijke toegevoegde waarde: zo kan Incluzio ook collectieve problemen aanpakken. En van elke buurt een betere buurt maken.","Hospitals and Health Care","501-1,000 employees","Public Company","Schiedam, Zuid-Holland","Netherlands","incluzio.nl","https://www.linkedin.com/company/incluzio",
,"Entrea Lindenhout","We helpen kinderen en gezinnen met complexe problemen in hun leven. Als een kind niet veilig kan opgroeien of zich niet goed ontwikkelt, geven wij thuis specialistische hulp. Wanneer thuis opgroeien (tijdelijk) niet gaat, hebben we verschillende verblijfsvormen. Vanuit duidelijke kernwaarden werken we altijd samen met gezinnen, hun omgeving en andere hulpverleners. We maken echt contact zodat kinderen en ouders zich gezien en erkend voelen. We versterken gezinnen, omarmen verschillen en bouwen samen aan blijvend houvast, voor nu en de toekomst.","Hospitals and Health Care","501-1,000 employees","Non Profit","Arnhem, Gelderland","Netherlands","entrealindenhout.nl","https://www.linkedin.com/company/entrealindenhout",
,"Lead Healthcare","Work Happy.","Hospitals and Health Care","501-1,000 employees","Privately Held","Baarn, Utrecht","Netherlands","leadhealthcare.nl","https://www.linkedin.com/company/lead-healthcare",
,"WoonZorgcentra Haaglanden (WZH)","WoonZorgcentra Haaglanden (WZH) is een organisatie op het gebied van wonen, zorg en welzijn in de regio Haaglanden. WZH heeft 14 woonzorgcentra, thuiszorg en meerdere dagactiviteiten- en ontmoetingscentra in Den Haag, Leidschendam-Voorburg en Zoetermeer. Wij leveren kwaliteitszorg op maat aan mensen met dementie, somatische klachten, Niet Aangeboren Hersenletsel (NAH) en aan cliënten van de thuiszorg. Wij bieden de bewoners, clienten, medewerkers en vrijwilligers een (woon)omgeving die bij hen past: een plek waar iedereen zich thuis kan voelen. Onze 14 locaties hebben allemaal hun eigen specialisme en karakter, maar staan nauw met elkaar in verbinding. Bij WZH werken ruim 3.500 mensen en meer dan 750 vrijwilligers.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","The Hague, Zuid-Holland","Netherlands","wzh.nl","https://www.linkedin.com/company/woonzorgcentra-haaglanden",
,"GGD Gelderland-Zuid","Onze GGD zorgt voor de gezondheid van de inwoners in de regio Gelderland-Zuid. Dit doen wij in opdracht van de gemeenten in Gelderland-Zuid en van de landelijke overheid. Dit gebeurt op de volgende manieren:

- Signaleren en voorkomen van gezondheidsproblemen.
- Acuut optreden bij gevaar voor de volksgezondheid, o.a. bij rampen.
- Zorg toegankelijk maken voor verschillende doelgroepen.
- Bevorderen van samenwerking met partners in gezondheid en veiligheid.

De Veiligheidsregio Gelderland-Zuid, bestaat uit  veertien gemeenten: Beuningen, Buren, Culemborg, Druten, Berg en Dal, Heumen, Maasdriel, Neder-Betuwe, Nijmegen, Tiel, West Maas en Waal, West Betuwe, Wijchen en Zaltbommel.
Daarnaast leveren we de jeugdgezondheidszorg voor ouders, kinderen en jongeren van Mook en Middelaar. 


Wij maken ons sterk voor een gezonde regio Gelderland-Zuid. Inwoners helpen wij om gezonde keuzes te maken en om klachten/ziektes te voorkomen. Zodat zij zo lang mogelijk zelfstandig kunnen deelnemen aan de samenleving. Onze speciale aandacht gaat hierbij uit naar kwetsbare groepen.","Hospitals and Health Care","201-500 employees","Non Profit","Nijmegen, Gelderland","Netherlands","ggdgelderlandzuid.nl","https://www.linkedin.com/company/ggd-gelderland-zuid",
,"GGD Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland is de gemeenschappelijke gezondheidsdienst van 22 gemeenten en verricht taken op het gebied van de publieke gezondheidszorg. Bij GGD NOG staat de gezondheid van de ruim 800.000 inwoners centraal. Dat geldt zowel voor acute situaties (crisissen en incidenten) als voor de langere termijn waar preventie een rol speelt. Voor een gezond houvast!","Hospitals and Health Care","201-500 employees","Government Agency","Warnsveld, Gelderland","Netherlands","ggdnog.nl","https://www.linkedin.com/company/ggd-noord--en-oost-gelderland",
,"MBO Utrecht","Een school met een breed aanbod van hoogwaardige beroepsopleidingen. Deze sluiten optimaal aan op het vervolgonderwijs en bedrijfsprocessen. Een school die bovendien samen met diverse bedrijven en maatschappelijke instellingen in de regio professionele invulling geeft aan het begrip ondernemen.","Education","501-1,000 employees","Educational","Utrecht","Netherlands","mboutrecht.nl","https://www.linkedin.com/company/mbo-utrecht",
,"Reade - revalidatie & reumatologie","Reade biedt en ontwikkelt hoogwaardige, specialistische revalidatiegeneeskunde en reumatologie. Onze behandelingen zijn niet gebaseerd op de beperkingen van de cliënt. Juist de mogelijkheden, individuele behoeften en wensen nemen wij als uitgangspunt. Op basis hiervan stellen wij een persoonlijk en behandelplan op maat op. Doelstellingen zijn een zo actief mogelijke deelname aan de maatschappij en de best haalbare kwaliteit van leven. Weer grip op een veranderend leven krijgen. Dat is wat ons drijft. 

Dagelijks zetten ruim 700 medewerkers zich met plezier in om mensen te helpen het leven weer zo goed mogelijk op te pakken. 

Specialisaties: 
·         Het verlenen van diagnostiek, advisering, behandeling en nazorg
·         Het verrichten van toegepast wetenschappelijk onderzoek
·         Het bevorderen van de preventie van klachten en
·         Het bevorderen van de maatschappelijke participatie van cliënten 

Reade biedt meer dan alleen specialistische en hoogwaardige zorg. We beschikken ook over extra servicefaciliteiten als het adviesbureau WMO, rijschool en een apotheek.

Naast onze twee hoofdlocaties in Amsterdam, locatie Overtoom en locatie Dr. Jan van Breemenstraat, bieden wij specialistische zorg, ondersteuning en advies in tal van ziekenhuizen, kindercentra, scholen en verpleeghuizen in Amsterdam en omstreken. Dit locatienetwerk breidt jaarlijks uit.","Hospitals and Health Care","501-1,000 employees","Non Profit","Amsterdam, Noord-Holland","Netherlands","reade.nl","https://www.linkedin.com/company/reade---revalidatie-&-reumatologie",
,"Argos Zorggroep","Ouderenzorg? Wij noemen het nieuwerezorg. Door steeds te kijken hoe we kunnen vernieuwen, door in te zetten op technologie en door volop ruimte te geven voor jouw ontwikkeling en werkplezier. Wij zijn er voor onze collega’s met programma’s en activiteiten die hen vleugels geven. Of je nu vastigheid zoekt in één van onze hechte teams of in onze flexpool zelf bepaalt wanneer, waar en hoeveel je werkt: We staan we altijd open voor jouw ideeën over de zorg van morgen. Want ouderenzorg is niet grijs maar juist vol kleur!

Argos Zorggroep biedt deskundige zorg en behandeling aan ouderen en mensen met dementie op jonge leeftijd. Dit doen wij bij hen thuis of in een van onze huizen voor verpleging of revalidatie in Schiedam, Vlaardingen, Maassluis, Spijkenisse, Hoogvliet, Poortugaal en Rhoon.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Schiedam, Zuid-Holland","Netherlands","werkenbijargoszorggroep.nl","https://www.linkedin.com/company/argos-zorggroep",
,"Nijmegen School of Management / Faculteit der Managementwetenschappen","The 'Faculteit der Managementwetenschappen' (Nijmegen School of Management) is a faculty of the Radboud University Nijmegen. On this page we only provide content in Dutch. If you have any questions, please send an email to communicatie@fm.ru.nl.","Higher Education","201-500 employees","Non Profit","Nijmegen, Gelderland","Netherlands","ru.nl","https://www.linkedin.com/company/radboudnsm",
,"Klimmendaal","De revalidatiespecialisten van Klimmendaal bieden medisch specialistische revalidatie voor kinderen, jongeren en volwassenen op locaties in Oost-Nederland. Samen met onze patiënten kijken wij naar wat wél kan en werken wij aan de beste zorg voor een zelfstandige plek in de maatschappij. Want je weet nooit wat je kunt tot je het weer probeert. Samen grensverleggend.","Hospitals and Health Care","501-1,000 employees","Non Profit","Arnhem, Gelderland","Netherlands","klimmendaal.nl","https://www.linkedin.com/company/klimmendaal",
,"Zorggroep Almere","Zorggroep Almere is dé zorgaanbieder van Almere. We bieden eerstelijnsgezondheidszorg via een netwerk van gezondheidscentra en ouderenzorg in woonzorgcentra. We hebben een centrum voor revalidatie en onze wijkverpleegkundigen bieden mensen thuis de zorg die ze nodig hebben. Dit kunnen we doen dankzij de inzet van zo’n 2.200 medewerkers en enkele honderden vrijwilligers. Bij alles wat we doen staat de cliënt centraal.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Almere, Flevoland","Netherlands","zorggroep-almere.nl","https://www.linkedin.com/company/zorggroepalmere",
,"Abrona","𝐇𝐞𝐭 𝐥𝐞𝐯𝐞𝐧, 𝐝𝐚𝐭 𝐦𝐚𝐠 𝐧𝐢𝐞𝐭 𝐳𝐨𝐦𝐚𝐚𝐫 𝐚𝐚𝐧 𝐣𝐞 𝐯𝐨𝐨𝐫𝐛𝐢𝐣𝐠𝐚𝐚𝐧.
En tegelijkertijd valt het lang niet altijd mee, om toe te komen aan het leven dat je voor ogen hebt. Het blijft een zoektocht - zeker als je een verstandelijke beperking hebt. Optimale ondersteuning en zorg staat of valt dan met hoe goed je die zoektocht samen weet aan te gaan. Met wat je weet te bedenken om de meest waardevolle ingrediënten, hoe klein ook, binnen bereik te brengen en te houden. Dat raakt niet alleen de cliënt zelf, maar ook het leven van je naasten en veel anderen. Bij Abrona gaan we daarom elke dag weer samen op zoek, met elkaar, voor elkaar. Want hoe je het ook bekijkt, je hebt nog een heel leven voor je.   

Vanuit 57 locaties in en rond de provincie Utrecht is Abrona de gespecialiseerde ondersteuner van volwassenen met een verstandelijke beperking en hun naasten. Wij bieden langdurige zorg, behandeling, participatie en maatschappelijke ondersteuning. Met aandacht voor de cliënt en zijn of haar leefwereld. Kijk voor meer informatie over onze organisatie op www.abrona.nl en www.werkenbijabrona.nl.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Huis ter Heide, Utrecht","Netherlands","werkenbijabrona.nl","https://www.linkedin.com/company/abrona",
,"Opella","Mensen willen hun eigen leven leiden. Opella ondersteunt met vakkennis en vanuit het hart jaarlijks ruim 6200 klanten met 1750 medewerkers en 600 vrijwillige medewerkers. Met bijvoorbeeld wijkverpleging, wonen bij Opella, revalidatie, behandeling en maatschappelijke dienstverlening. Wij werken als zorgdienstverlener op de zuidelijke Veluwe (gemeente Ede, Barneveld, Oosterbeek, Renkum, Renswoude, Rhenen, regio Rivierenland, Veenendaal en Wageningen). Dit doen we vanuit het evangelie van Jezus Christus, dat ons inspireert om er te zijn voor ieder mens.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Ede, Gelderland","Netherlands","opella.nl","https://www.linkedin.com/company/opella",
,"ZZG zorggroep","Wij dragen duurzaam bij aan de gezondheid van mensen zodat zij een goede kwaliteit van leven ervaren. We werken samen met cliënten en anderen, vanuit het idee dat wij mensen helpen om het vertrouwen in eigen kunnen te behouden of terug te winnen zodat zij de kracht en de macht hebben om zelf richting te geven aan het leven.","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Groesbeek, Gelderland","Netherlands","zzgzorggroep.nl","https://www.linkedin.com/company/zzg-zorggroep",
,"GGD IJsselland","GGD IJsselland streeft naar vitale inwoners in een gezonde leefomgeving. Dit doen we door het uitvoeren van onderzoek, het signaleren van gezondheidsrisico’s, het adviseren van gemeenten en inwoners, het bevorderen van gezond gedrag en het bieden van een vangnet voor mensen die (tijdelijk) niet zelfredzaam zijn. Zo vergroten we gelijke kansen op een gezond leven.
 
We werken voor én met de elf gemeenten in IJsselland en samen met diverse organisaties: voor een gezonde samenleving.

Positieve gezondheid is ons uitgangspunt. Dit betekent dat we gezondheid zien als het vermogen je aan te passen en eigen regie te voeren in het licht van fysieke, emotionele en sociale uitdagingen in het leven. Gezondheid is een belangrijke voorwaarde om te kunnen meedoen in de maatschappij","Hospitals and Health Care","201-500 employees","Non Profit","Zwolle","Netherlands","ggdijsselland.nl","https://www.linkedin.com/company/ggd-ijsselland",
,"Service Apotheek","Samen met meer dan 500 aangesloten zelfstandige apotheken zijn we de grootste franchiseformule met al 10 jaar op rij de hoogste klantwaardering. Onze missie? Alles in het teken van toekomstbestendige Service Apotheken. We ondersteunen onze franchisenemers met kwaliteitsmanagement, hoogwaardige (digitale) farmaceutische zorg én het (online) binden van hun klanten aan de eigen Service Apotheek. Zodat door onderscheidende zorg, gemak en vertrouwen, de klant topservice ervaart. Zo blijft de Service Apotheker in haar kracht als gastvrije expert in het eerstelijnszorgnetwerk in de wijk.

Service Apotheek is onderdeel van Mosadex Services.","Hospitals and Health Care","1,001-5,000 employees","Public Company","'s-Hertogenbosch, Noord-Brabant","Netherlands","serviceapotheek.nl","https://www.linkedin.com/company/service-apotheek",
,"TSN Zorg","TSN Zorg is een vertrouwd gezicht in de wijkverpleging en woonzorg. We hebben alles in huis om ervoor te zorgen dat onze cliënten zo lang mogelijk thuis kunnen wonen en vanuit hun vertrouwde plek deelnemen aan de samenleving. Er is geen fijnere plek dan thuis. Daar zijn wij er voor onze cliënten. 

Jij bent uniek! 
Iedereen is anders en daarom zorgen we ervoor dat onze cliënten gepersonaliseerde zorg ontvangen. We begrijpen wat onze cliënt nodig heeft en regelen zorg en ondersteuning die bij de cliënt past. Dat doen we snel en goed; we zijn ervaren zorgverleners. We zetten slimme technologie in en organiseren ons werk efficiënt. Zo doen we meer met minder, zonder aan kwaliteit in te boeten. TSN is sterk in het bouwen aan en behouden van een leefbare wijk. Onze vaste teams kennen de buurt, spreken de taal en weten de weg. Wij vinden dat zorg iets is van ons allemaal. Daarom hebben we goede afspraken met mantelzorgers, vrijwilligers en andere partijen die actief zijn in de wijk. Zo zijn we echte buurtgenoten en krijgen onze cliënten steun en zorg die hen verder helpt.
Echte buurtgenoten
TSN Thuiszorg is sterk in het bouwen aan en behouden van een leefbare wijk. Onze vaste teams kennen de buurt, spreken de taal en weten de weg. We begrijpen wat u nodig heeft en regelen zorg en ondersteuning die past. Dat doen we snel en goed; we zijn ervaren zorgverleners. We zetten slimme technologie in en organiseren ons werk efficiënt. Zo doen we meer met minder, zonder aan kwaliteit in te boeten. 
Wij vinden dat zorg iets is van ons allemaal. Daarom hebben we goede afspraken met mantelzorgers, vrijwilligers en andere partijen die actief zijn in de wijk. Zo zijn we echte buurtgenoten en krijgt u steun en zorg die u verder helpt.","Hospitals and Health Care","1,001-5,000 employees","Public Company","Zwolle","Netherlands","tsnzorg.nl","https://www.linkedin.com/company/tsnzorg",
,"OOZ - Openbaar Onderwijs Zwolle & Regio","OOZ biedt openbaar basisonderwijs, voortgezet onderwijs, gespecialiseerd onderwijs en voortgezet gespecialiseerd onderwijs in de regio Zwolle

•26 basisscholen in de Zwolle, Dalfsen, Hattem, Lemelerveld, Ommen en Nieuwleusen, waaronder één school voor speciaal basisonderwijs (SBO). Deze scholen variëren in omvang van circa 60 tot ongeveer 700 leerlingen. 

• 9 scholen voor voortgezet onderwijs in Zwolle, Dedemsvaart, Elburg en Wijhe.

• scholen voor speciaal en voortgezet speciaal onderwijs: De Ambelt en Onderwijscentrum De Twijn.","Primary and Secondary Education","1,001-5,000 employees","Non Profit","Zwolle, Overijssel","Netherlands","ooz.nl","https://www.linkedin.com/company/openbaar-onderwijs-zwolle-en-regio",
,"Service Apotheek","Samen met meer dan 500 aangesloten zelfstandige apotheken zijn we de grootste franchiseformule met al acht jaar op rij de hoogste klantwaardering. Onze missie? Alles in het teken van toekomstbestendige Service Apotheken. We ondersteunen onze franchisenemers met kwaliteitsmanagement, hoogwaardige (digitale) farmaceutische zorg én het (online) binden van hun klanten aan de eigen Service Apotheek. Zodat door onderscheidende zorg, gemak en vertrouwen, de klant topservice ervaart. Zo blijft de Service Apotheker in haar kracht als gastvrije expert in het eerstelijnszorgnetwerk in de wijk.","Hospitals and Health Care","1,001-5,000 employees","Public Company","'s-Hertogenbosch, Noord-Brabant","Netherlands","serviceapotheek.nl","https://www.linkedin.com/company/nederlandse-service-apotheek-beheer-b-v-",
,"Witte Kruis","Driven by care

Witte Kruis is de grootste zelfstandige ambulanceorganisatie van Nederland. Dynamisch, vernieuwend en landelijk actief! De organisatie verleent ambulancezorg in vijf regionale ambulancevoorzieningen (RAV’s) in Nederland. Dit zijn: RAV Haaglanden, RAV Noord-Holland Noord, RAV Kennemerland, RAV Zeeland en RAV Noord- en Oost-Gelderland. Daarnaast verzorgt Witte Kruis huisartsenvervoer, interne en externe opleidingen (ACM Opleidingen), evenementen en innovatieve zorgconcepten, zoals Hartveilig wonen, E-learning en SOS-toegang.

De totale organisatie bestaat uit ruim 800 medewerkers en 174 voertuigen. In de zes regio's waarbinnen Witte Kruis actief is, wonen circa 4 miljoen mensen. Vanuit 34 ambulanceposten kunnen dag en nacht ruim 90 ambulances en Rapid Responders uitrijden om patiënten te vervoeren in die regio's. Vanuit 13 huisartsenposten (HAP) verspreid over de gebieden Zeeland, Haaglanden en Friesland kunnen 19 voertuigen uitrijden om huisartsen te vervoeren.

Witte Kruis is tot het uiterste gedreven om de kansen op een betere gezondheid, veiligheid en kwaliteit van leven te vergroten. Door de best mogelijke zorg zo dicht mogelijk bij de patiënt te brengen. Op de plek waar het nodig is. Op de momenten waarop het telt. Wij zijn ‘driven by care’.

Bij ons werken professionals met passie, die zich inzetten voor ambulancezorg, huisartsenvervoer, opleidingen (ACM) en hulpverlening bij evenementen. Daarnaast focust Witte Kruis continu op innovatie vanuit onze gedrevenheid om de beste mogelijke zorg zo dicht mogelijk bij de patiënt te brengen.","Hospitals and Health Care","1,001-5,000 employees","Privately Held","Houten, Utrecht","Netherlands","kombijdeambulance.nl","https://www.linkedin.com/company/witte-kruis",
,"Leiden University - Faculty of Social and Behavioural Sciences","The Faculty of Social and Behavioural Sciences brings together high-quality research and outstanding teaching in the disciplines of cultural anthropology, education and child studies, political science, psychology, science and technology studies, as well as in multidisciplinary approaches.

The shared essence of the Faculty’s teaching and research is that it is closely and inextricably connected with society through the questions and subjects addressed. The Faculty has become a leading international centre for research and teaching in the social and behavioural sciences. The academic staff work with their students on questions relevant to larger society and often with immediate societal impact. 

The interconnection of research, teaching, and societal impact is inherent to the Faculty's work.","Higher Education","501-1,000 employees","Educational","Leiden, Zuid-Holland","Netherlands","universiteitleiden.nl","https://www.linkedin.com/company/leiden-social-and-behavioural-sciences",
,"AxionContinu","Wij zijn AxionContinu, een dienstverlenende organisatie voor ouderen in Utrecht en omgeving. 
Wij leveren hoogwaardige zorg en diensten en bieden een thuis voor iedereen die niet meer zelfstandig kan wonen. Keuzevrijheid is hierbij ons uitgangspunt!

Wij staan open voor de wensen van onze cliënten en zoeken samen met hen naar de optimale afstemming tussen wens en mogelijkheden. Wij bieden zorg op maat onder het motto 'Thuis voor iedereen'.

AxionContinu is altijd op zoek naar talent. Daarom komen we graag in contact met je. 
Wil je informatie over je mogelijkheden? Heb je andere vragen? 

Neem contact op met: 

Kim Hooijmans, Recruiter 
Bereikbaar van maandag tot en met vrijdag 
030 28 222 88 

Of mail naar: 

info@mijnprachtbaan.nl","Hospitals and Health Care","1,001-5,000 employees","Non Profit","Utrecht","Netherlands","axioncontinu.nl","https://www.linkedin.com/company/axioncontinu",
,"Helicon Opleidingen","Eigentijds groen onderwijs, bijzondere opleidingen, uitzonderlijke scholen. Met duurzaamheid, ondernemerschap en innovatie hoog in het vaandel. Onze VMBO-scholen vind je in Eindhoven, ’s-Hertogenbosch, Kesteren en Nijmegen, MBO-scholen in Apeldoorn, Boxtel, Deurne (NHB Deurne), Eindhoven, Elst, Geldermalsen, Helmond (De Groene Campus), ‘s-Hertogenbosch, Nijmegen, Tilburg (Studio T) en Velp. Bedrijfsopleidingen, cursussen, trainingen en advies verzorgen we in heel Nederland.","Education Management","501-1,000 employees","Educational","'s-Hertogenbosch,   Noord-Brabant","Netherlands","helicon.nl","https://www.linkedin.com/company/helicon-opleidingen_2",
,"Kersten Hulpmiddelenspecialist","Kersten Hulpmiddelenspecialist is a sympathatic and overcasted company specialised in mobility aids and medical aid devices for everyday life. We work with specialists with a passion for the branche and the people we can support with our products and services. We have heart for the client, the environment, the society and our business and all it’s employees. We offer an extended supply of products and services for both private as business customers.  Providing  independency and self-reliance are our main goals. We will always find the best solution in any request concerning assists. We achieve this by offering  quality in service, products, craftmanship and personal advice. We want to make sure anyone can participate in the society, or can keep remaining participating in it. 
We are proud at our corporate social responsibility policy. We believe in offering chances and aim to let one in four vacancies in our company to be fulfilled by people with a disadvantage at the labour market.

Kersten Hulpmiddelencentrale is specialised in the reuse of assists by depot activities provided for health insurers, health institutions and municipalities. Besides the management of medical aid devices in the depots Kersten Hulpmiddelencentrale also provides inspections, maintenance, calibrate and thermal disinfection of medical aid devices.

Kersten Hulpmiddelexpertise represents the branch specific knowledge that we posses and which we are eager to share with you. We provide you with the best advice for your personal situation. We offer several workshops and seminars. You can also contact us for several healthcare questions. For insurers  we indicate requests for medical aid devices. as your independent partner. We also use our expertise  for innovation in the health care section by developing our own medical aid devices.","Hospitals and Health Care","501-1,000 employees","Privately Held","Houten, Utrecht","Netherlands","kerstenhulpmiddelen.nl","https://www.linkedin.com/company/kersten-hulpmiddelen",
,"Lucas Onderwijs","Lucas Onderwijs is een stichting voor bijzonder primair en voortgezet onderwijs. Onder het bestuur van de stichting
ressorteren in het primair onderwijs 47 basisscholen, 4 scholen voor speciaal basisonderwijs en 3 expertisecentra in
de gemeenten Den Haag, Leidschendam-Voorburg en Rijswijk. Ook de sociocratische school De School in Zandvoort
behoort tot de stichting. In het voortgezet onderwijs heeft Lucas Onderwijs 33 locaties in de regio’s Den Haag/Leidschendam-Voorburg, Delft/Rijswijk/Zoetermeer en Westland. In totaal verzorgen onze scholen het onderwijs voor ruim 34.000 leerlingen.

Lucas Onderwijs werkt vanuit de visie dat ieder kind recht heeft op het best denkbare onderwijs en stelt haar scholen in staat en stimuleert hen hierin door samen te werken:
-  vanuit waarden, in oorsprong ontleend aan de traditie van de christelijke geloofsgemeenschap;
-  aan aantrekkelijk onderwijs dat zich onderscheidt door ontwikkeling, aandacht voor kwaliteit, goede zorg voor de   
   medewerkers en solidariteit met kansarmen;
-  in actief partnerschap met de maatschappelijke omgeving;
-  met ruimte voor diversiteit van de scholen.","Primary and Secondary Education","1,001-5,000 employees","Educational","Den Haag, Zuid-Holland","Netherlands","lucasonderwijs.nl","https://www.linkedin.com/company/lucas-onderwijs",
